421,Apartment,Phase 4,Blk 24,Lot 36c,30/11/2022,25/03/1995,Viola Lindsey,29/09/1999,14.36526,120.90993
422,Apartment,Phase 4,Blk 24,Lot 36d,30/11/2022,18/04/2001,Roberto Willis,28/03/2013,14.36526,120.90994
423,Apartment,Phase 4,Blk 24,Lot 38a,30/11/2022,13/12/2005,Erick Lara,20/12/2015,14.36527,120.90995
424,Apartment,Phase 4,Blk 24,Lot 38b,30/11/2022,20/03/2019,Whitney Ruiz,25/02/2021,14.36527,120.90996
425,Apartment,Phase 4,Blk 24,Lot 38c,30/11/2022,02/10/2021,Paulette Riggs,12/04/2022,14.36527,120.90997
426,Apartment,Phase 4,Blk 24,Lot 38d,30/11/2022,29/07/2008,Arlen Rubio,18/06/2009,14.36528,120.90997
427,Apartment,Phase 4,Blk 24,Lot 40a,30/11/2022,01/06/1996,Robt Wong,26/09/2003,14.36529,120.90997
428,Apartment,Phase 4,Blk 24,Lot 40b,30/11/2022,06/02/1993,Betsy Dyer,03/10/1999,14.36529,120.90998
429,Apartment,Phase 4,Blk 24,Lot 40c,30/11/2022,14/04/2011,Lina Simmons,24/10/2011,14.36529,120.90999
430,Apartment,Phase 4,Blk 24,Lot 40d,30/11/2022,12/12/2003,Jerry Arroyo,16/01/2008,14.36529,120.91
431,Apartment,Phase 4,Blk 24,Lot 42a,30/11/2022,28/05/1990,Maura Gallegos,19/10/1999,14.3653,120.91
432,Apartment,Phase 4,Blk 24,Lot 42b,30/11/2022,29/04/2002,Opal Cantrell,07/12/2009,14.3653,120.91001
433,Apartment,Phase 4,Blk 24,Lot 42c,30/11/2022,20/04/1993,Oswaldo Hardin,12/05/1997,14.3653,120.91002
434,Apartment,Phase 4,Blk 24,Lot 42d,30/11/2022,16/03/2009,Wilford Fletcher,11/05/2021,14.36531,120.91003
435,Apartment,Phase 4,Blk 24,Lot 44a,30/11/2022,02/09/2016,Rena Guerra,11/01/2019,14.36531,120.91004
436,Apartment,Phase 4,Blk 24,Lot 44b,30/11/2022,03/12/1993,Anthony Mercer,11/06/2001,14.36532,120.91004
437,Apartment,Phase 4,Blk 24,Lot 44c,30/11/2022,11/07/1991,Callie Chaney,15/08/2011,14.36532,120.91005
438,Apartment,Phase 4,Blk 24,Lot 44d,30/11/2022,07/05/2009,Marion Merritt,01/10/2013,14.36532,120.91006
439,Apartment,Phase 4,Blk 24,Lot 46a,30/11/2022,19/08/2000,Alba Simon,09/06/2006,14.36532,120.91007
440,Apartment,Phase 4,Blk 24,Lot 46b,30/11/2022,17/11/1998,Hung Cobb,01/09/2005,14.36533,120.91007
441,Apartment,Phase 4,Blk 24,Lot 46c,30/11/2022,09/07/2020,Jessie Lawson,19/11/2021,14.36534,120.91007
442,Apartment,Phase 4,Blk 24,Lot 46d,30/11/2022,02/08/2013,Leonard Lynch,07/02/2022,14.36534,120.91008
443,Apartment,Phase 4,Blk 24,Lot 48a,30/11/2022,17/11/2004,Johnson Thornton,17/02/2017,14.36535,120.91008
444,Apartment,Phase 4,Blk 24,Lot 48b,30/11/2022,30/12/2001,Moshe Frazier,25/04/2010,14.36536,120.91008
445,Apartment,Phase 4,Blk 24,Lot 48c,30/11/2022,09/03/1997,Mamie Hahn,05/04/2012,14.36534,120.91009
446,Apartment,Phase 4,Blk 24,Lot 48d,30/11/2022,04/01/2018,Daisy Bautista,10/10/2021,14.36534,120.9101
447,Apartment,Phase 4,Blk 24,Lot 50a,30/11/2022,03/08/2013,Hope Haynes,17/03/2020,14.36535,120.9101
448,Apartment,Phase 4,Blk 24,Lot 50b,30/11/2022,06/05/1993,Jody Perry,14/03/1995,14.36492,120.90935
449,Apartment,Phase 4,Blk 24,Lot 50c,30/11/2022,22/02/1990,Miquel Chang,31/08/2016,14.3649,120.90936
450,Apartment,Phase 4,Blk 24,Lot 50d,30/11/2022,14/03/2006,Robin Manning,13/03/2019,14.36492,120.90936
451,Lawn Lot,Phase 4,Blk 10,Lot 1,30/11/2022,28/09/2011,Clarence Donaldson,27/04/2019,14.36497,120.91001
452,Lawn Lot,Phase 4,Blk 10,Lot 2,30/11/2022,02/11/1991,Jerome Patterson,06/07/2004,14.36497,120.91002
453,Lawn Lot,Phase 4,Blk 10,Lot 3,30/11/2022,16/06/2005,Dillon Bradford,12/03/2022,14.36497,120.91003
454,Lawn Lot,Phase 4,Blk 10,Lot 4,30/11/2022,05/07/1996,Teodoro Henson,25/10/2001,14.36498,120.91004
455,Lawn Lot,Phase 4,Blk 10,Lot 5,30/11/2022,12/06/2008,Stan Walls,15/03/2009,14.36498,120.91005
456,Lawn Lot,Phase 4,Blk 10,Lot 6,30/11/2022,19/02/2003,Edna Yang,31/07/2014,14.36498,120.91006
457,Lawn Lot,Phase 4,Blk 10,Lot 7,30/11/2022,04/07/2017,Felecia Blair,22/09/2020,14.36498,120.91007
458,Lawn Lot,Phase 4,Blk 10,Lot 8,30/11/2022,23/01/2003,Marla Lane,14/05/2018,14.36499,120.91008
459,Lawn Lot,Phase 4,Blk 10,Lot 9,30/11/2022,31/01/2002,Dewayne Hunter,30/09/2017,14.36499,120.91009
460,Lawn Lot,Phase 4,Blk 10,Lot 10,30/11/2022,14/02/2007,Oren Boyer,29/06/2007,14.36499,120.9101
461,Lawn Lot,Phase 4,Blk 10,Lot 11,30/11/2022,31/08/1992,Alvaro Holland,06/09/2008,14.365,120.91011
462,Lawn Lot,Phase 4,Blk 10,Lot 12,30/11/2022,02/10/2008,Antoine Wallace,30/04/2009,14.365,120.91012
463,Lawn Lot,Phase 4,Blk 10,Lot 13,30/11/2022,18/06/1992,Nancy Clark,26/02/1997,14.365,120.91013
464,Lawn Lot,Phase 4,Blk 10,Lot 14,30/11/2022,11/05/2006,Kristopher Matthews,08/02/2009,14.365,120.91014
465,Lawn Lot,Phase 4,Blk 10,Lot 15,30/11/2022,01/09/2021,Ethel Anderson,31/12/2021,14.36501,120.91015
466,Lawn Lot,Phase 4,Blk 10,Lot 16,30/11/2022,23/08/2013,Mike Santos,15/04/2016,14.36501,120.91016
467,Lawn Lot,Phase 4,Blk 11,Lot 1,30/11/2022,08/09/1998,Peggy Crane,31/08/2012,14.36499,120.91
468,Lawn Lot,Phase 4,Blk 11,Lot 2,30/11/2022,26/01/2014,Gil Beard,10/06/2016,14.36499,120.91001
469,Lawn Lot,Phase 4,Blk 11,Lot 3,30/11/2022,10/11/1997,Terry Frye,03/02/1999,14.365,120.91002
470,Lawn Lot,Phase 4,Blk 11,Lot 4,30/11/2022,29/11/2010,Chris Kaufman,04/09/2014,14.365,120.91003
471,Lawn Lot,Phase 4,Blk 11,Lot 5,30/11/2022,02/05/2007,Araceli Berg,30/08/2016,14.365,120.91004
472,Lawn Lot,Phase 4,Blk 11,Lot 6,30/11/2022,18/07/2007,Mable Williamson,07/02/2012,14.365,120.91005
473,Lawn Lot,Phase 4,Blk 11,Lot 7,30/11/2022,16/07/1996,Kris Werner,22/11/2002,14.36501,120.91006
474,Lawn Lot,Phase 4,Blk 11,Lot 8,30/11/2022,23/06/2001,Royal Hoover,19/02/2003,14.36501,120.91007
475,Lawn Lot,Phase 4,Blk 11,Lot 9,30/11/2022,23/07/2017,Francis Bright,12/08/2019,14.36501,120.91008
476,Lawn Lot,Phase 4,Blk 11,Lot 10,30/11/2022,22/12/1990,Titus Cisneros,16/08/2006,14.36502,120.91009
477,Lawn Lot,Phase 4,Blk 11,Lot 11,30/11/2022,24/09/2014,Tamera Skinner,27/11/2016,14.36502,120.9101
478,Lawn Lot,Phase 4,Blk 11,Lot 12,30/11/2022,02/02/2015,Jody Moore,06/02/2015,14.36502,120.91011
479,Lawn Lot,Phase 4,Blk 11,Lot 13,30/11/2022,21/10/2008,Alicia Stephens,21/11/2015,14.36503,120.91012
480,Lawn Lot,Phase 4,Blk 11,Lot 14,30/11/2022,29/06/1993,Erica Ball,04/05/2004,14.36503,120.91013
481,Lawn Lot,Phase 4,Blk 11,Lot 15,30/11/2022,27/04/2007,Lou Blake,23/09/2009,14.36503,120.91014
482,Lawn Lot,Phase 4,Blk 11,Lot 16,30/11/2022,27/09/2021,Dwight Elliott,12/01/2022,14.36504,120.91015
483,Lawn Lot,Phase 4,Blk 12,Lot 1,30/11/2022,26/06/1993,Mona Cherry,26/07/2011,14.36502,120.91
484,Lawn Lot,Phase 4,Blk 12,Lot 2,30/11/2022,20/11/2000,Elma Mclaughlin,31/12/2008,14.36502,120.91001
485,Lawn Lot,Phase 4,Blk 12,Lot 3,30/11/2022,20/06/2020,Rosalind Flores,03/02/2022,14.36502,120.91002
486,Lawn Lot,Phase 4,Blk 12,Lot 4,30/11/2022,23/06/1991,Brigitte Davies,14/07/2013,14.36503,120.91003
487,Lawn Lot,Phase 4,Blk 12,Lot 5,30/11/2022,16/02/2014,Lilia Jarvis,29/10/2021,14.36503,120.91004
488,Lawn Lot,Phase 4,Blk 12,Lot 6,30/11/2022,28/11/2007,Tiffany Rosales,16/05/2011,14.36503,120.91005
489,Lawn Lot,Phase 4,Blk 12,Lot 7,30/11/2022,04/04/2011,Philip Hanson,26/06/2022,14.36504,120.91006
490,Lawn Lot,Phase 4,Blk 12,Lot 8,30/11/2022,17/03/1994,Antione Garrison,01/10/2017,14.36504,120.91007
491,Lawn Lot,Phase 4,Blk 12,Lot 9,30/11/2022,27/12/2012,Alisha Pittman,31/10/2021,14.36504,120.91008
492,Lawn Lot,Phase 4,Blk 12,Lot 10,30/11/2022,30/04/2005,Karin Estrada,12/12/2009,14.36505,120.91009
493,Lawn Lot,Phase 4,Blk 12,Lot 11,30/11/2022,09/02/2006,Tami Lamb,18/02/2008,14.36505,120.9101
494,Lawn Lot,Phase 4,Blk 12,Lot 12,30/11/2022,15/11/2019,Bennie Bond,04/11/2022,14.36505,120.9101
495,Lawn Lot,Phase 4,Blk 12,Lot 13,30/11/2022,03/06/2011,Dewey Schultz,03/06/2022,14.36505,120.91011
496,Lawn Lot,Phase 4,Blk 12,Lot 14,30/11/2022,18/03/2018,Elwood Archer,27/08/2020,14.36505,120.91012
497,Lawn Lot,Phase 4,Blk 12,Lot 15,30/11/2022,01/04/2003,Candace Massey,12/09/2022,14.36506,120.91013
498,Lawn Lot,Phase 4,Blk 12,Lot 16,30/11/2022,16/06/2011,Kevin Hood,11/06/2019,14.36506,120.91015
499,Lawn Lot,Phase 4,Blk 13,Lot 1,30/11/2022,15/06/1991,Wilbert Vincent,29/02/2012,14.36504,120.90999
500,Lawn Lot,Phase 4,Blk 13,Lot 2,30/11/2022,24/06/1993,Jamel Huerta,19/07/2010,14.36505,120.91
501,Lawn Lot,Phase 4,Blk 13,Lot 3,30/11/2022,12/09/2016,Jimmie Gaines,12/03/2022,14.36505,120.91001
502,Lawn Lot,Phase 4,Blk 13,Lot 4,30/11/2022,08/01/1998,Jeremy Hayden,03/11/1999,14.36506,120.91003
503,Lawn Lot,Phase 4,Blk 13,Lot 5,30/11/2022,25/03/2009,Bernice Pham,04/11/2016,14.36506,120.91004
504,Lawn Lot,Phase 4,Blk 13,Lot 6,30/11/2022,21/05/1991,Parker Kidd,30/03/2022,14.36506,120.91005
505,Lawn Lot,Phase 4,Blk 13,Lot 7,30/11/2022,25/08/2008,Rhonda Mcpherson,18/08/2015,14.36507,120.91005
506,Lawn Lot,Phase 4,Blk 13,Lot 8,30/11/2022,08/10/1991,Jaclyn Aguirre,31/10/1997,14.36507,120.91006
507,Lawn Lot,Phase 4,Blk 13,Lot 9,30/11/2022,13/01/2009,Morton Randall,04/05/2020,14.36507,120.91008
508,Lawn Lot,Phase 4,Blk 13,Lot 10,30/11/2022,08/01/1994,Lacy Drake,30/06/2022,14.36508,120.91009
509,Lawn Lot,Phase 4,Blk 13,Lot 11,30/11/2022,28/08/2010,Stefanie Holland,16/01/2013,14.36508,120.9101
510,Lawn Lot,Phase 4,Blk 13,Lot 12,30/11/2022,10/09/2010,Sterling Villa,22/12/2021,14.36508,120.91011
511,Lawn Lot,Phase 4,Blk 13,Lot 13,30/11/2022,01/01/2002,Jc Cabrera,25/05/2005,14.36508,120.91012
512,Lawn Lot,Phase 4,Blk 13,Lot 14,30/11/2022,29/07/2017,Elnora Salas,13/11/2019,14.36508,120.91013
513,Lawn Lot,Phase 4,Blk 13,Lot 15,30/11/2022,09/03/2000,Milford Oneill,13/08/2005,14.36509,120.91014
514,Lawn Lot,Phase 4,Blk 13,Lot 16,30/11/2022,22/04/2009,Lyle Macdonald,13/04/2017,14.36509,120.91015
515,Lawn Lot,Phase 4,Blk 14,Lot 1,30/11/2022,29/03/2009,Ron Terrell,01/05/2012,14.36507,120.90999
516,Lawn Lot,Phase 4,Blk 14,Lot 2,30/11/2022,10/11/2006,Scotty Ramos,17/08/2011,14.36507,120.91
517,Lawn Lot,Phase 4,Blk 14,Lot 3,30/11/2022,11/10/1998,Damian Mckinney,25/01/2012,14.36508,120.91001
518,Lawn Lot,Phase 4,Blk 14,Lot 4,30/11/2022,01/12/2000,Corinne Allison,26/11/2003,14.36508,120.91002
519,Lawn Lot,Phase 4,Blk 14,Lot 5,30/11/2022,05/08/2011,Shannon Silva,07/09/2021,14.36508,120.91003
520,Lawn Lot,Phase 4,Blk 14,Lot 6,30/11/2022,11/06/2006,Lauren Kemp,22/09/2008,14.36509,120.91004
521,Lawn Lot,Phase 4,Blk 14,Lot 7,30/11/2022,28/05/1997,Coleen Burke,08/05/2018,14.36509,120.91005
522,Lawn Lot,Phase 4,Blk 14,Lot 8,30/11/2022,12/10/2020,Donnell Bean,12/08/2021,14.36509,120.91006
523,Lawn Lot,Phase 4,Blk 14,Lot 9,30/11/2022,28/09/2009,Letha Hobbs,16/12/2014,14.3651,120.91007
524,Lawn Lot,Phase 4,Blk 14,Lot 10,30/11/2022,02/06/1997,Maximo Fuller,07/08/2001,14.3651,120.91008
525,Lawn Lot,Phase 4,Blk 14,Lot 11,30/11/2022,26/05/2011,Jean Acevedo,05/12/2016,14.3651,120.91009
526,Lawn Lot,Phase 4,Blk 14,Lot 12,30/11/2022,26/11/1994,Cornell Cummings,20/04/2019,14.36511,120.9101
527,Lawn Lot,Phase 4,Blk 14,Lot 13,30/11/2022,20/11/1993,Alice Martin,30/05/1994,14.36511,120.91011
528,Lawn Lot,Phase 4,Blk 14,Lot 14,30/11/2022,29/10/1996,Lula Mercado,14/03/1997,14.36511,120.91012
529,Lawn Lot,Phase 4,Blk 14,Lot 15,30/11/2022,18/11/2018,Esteban Hudson,07/04/2022,14.36511,120.91013
530,Lawn Lot,Phase 4,Blk 14,Lot 16,30/11/2022,27/05/1991,Kerri Booth,21/08/2014,14.36511,120.91014
531,Lawn Lot,Phase 4,Blk 15,Lot 1,30/11/2022,11/08/2010,Lucien Mullen,17/09/2014,14.36509,120.90998
532,Lawn Lot,Phase 4,Blk 15,Lot 2,30/11/2022,24/01/1997,Donovan Vega,07/12/2004,14.36509,120.90999
533,Lawn Lot,Phase 4,Blk 15,Lot 3,30/11/2022,01/11/1992,Janell French,14/05/1993,14.3651,120.91
534,Lawn Lot,Phase 4,Blk 15,Lot 4,30/11/2022,16/05/2006,Jerald Cole,03/09/2021,14.3651,120.91001
535,Lawn Lot,Phase 4,Blk 15,Lot 5,30/11/2022,24/11/1996,Ike Melendez,03/07/2004,14.36511,120.91002
536,Lawn Lot,Phase 4,Blk 15,Lot 6,30/11/2022,26/09/1990,Logan Vang,13/06/2014,14.36511,120.91003
537,Lawn Lot,Phase 4,Blk 15,Lot 7,30/11/2022,30/06/1992,Courtney Simmons,29/09/1998,14.36511,120.91004
538,Lawn Lot,Phase 4,Blk 15,Lot 8,30/11/2022,17/05/1998,Melva Daniels,27/02/2003,14.36511,120.91005
539,Lawn Lot,Phase 4,Blk 15,Lot 9,30/11/2022,15/10/2018,Margo Valentine,11/07/2019,14.36512,120.91006
540,Lawn Lot,Phase 4,Blk 15,Lot 10,30/11/2022,18/12/1999,Catalina Wise,26/05/2002,14.36512,120.91007
541,Lawn Lot,Phase 4,Blk 15,Lot 11,30/11/2022,19/02/2019,Kathryn Harrington,30/09/2019,14.36512,120.91008
542,Lawn Lot,Phase 4,Blk 15,Lot 12,30/11/2022,05/05/1990,Marion Sheppard,13/11/2000,14.36513,120.91009
543,Lawn Lot,Phase 4,Blk 15,Lot 13,30/11/2022,29/10/1995,Emile Odonnell,31/07/2000,14.36513,120.9101
544,Lawn Lot,Phase 4,Blk 15,Lot 14,30/11/2022,10/11/2008,Irene Pittman,23/12/2017,14.36513,120.91011
545,Lawn Lot,Phase 4,Blk 15,Lot 15,30/11/2022,16/12/2001,Domenic Juarez,11/07/2005,14.36514,120.91012
546,Lawn Lot,Phase 4,Blk 15,Lot 16,30/11/2022,27/11/2003,Elisha Burton,01/08/2007,14.36514,120.91013
547,Lawn Lot,Phase 4,Blk 16,Lot 1,30/11/2022,10/01/2013,Jacob Gomez,19/08/2014,14.36512,120.90997
548,Lawn Lot,Phase 4,Blk 16,Lot 2,30/11/2022,08/03/2016,Clair Pierce,14/02/2018,14.36512,120.90998
549,Lawn Lot,Phase 4,Blk 16,Lot 3,30/11/2022,21/08/2008,Sanford Lloyd,17/08/2010,14.36513,120.90999
550,Lawn Lot,Phase 4,Blk 16,Lot 4,30/11/2022,13/06/2019,Kareem Jarvis,01/02/2022,14.36513,120.91
551,Lawn Lot,Phase 4,Blk 9,Lot 1,30/11/2022,14/12/1998,Ambrose Patterson,17/11/2007,14.36482,120.90996
552,Lawn Lot,Phase 4,Blk 9,Lot 2,30/11/2022,10/03/1998,Jefferey Mcclain,28/11/2017,14.36482,120.90995
553,Lawn Lot,Phase 4,Blk 9,Lot 3,30/11/2022,13/07/2014,Kirby Alexander,01/11/2018,14.36482,120.90994
554,Lawn Lot,Phase 4,Blk 9,Lot 4,30/11/2022,03/11/1993,Jacquelyn Ramos,28/01/2017,14.36481,120.90994
555,Lawn Lot,Phase 4,Blk 9,Lot 5,30/11/2022,16/01/1996,Bennett Jordan,17/03/2002,14.36481,120.90993
556,Lawn Lot,Phase 4,Blk 9,Lot 6,30/11/2022,01/06/2010,Alex Shea,09/02/2022,14.36481,120.90992
557,Lawn Lot,Phase 4,Blk 9,Lot 7,30/11/2022,24/04/1997,Cindy Fitzpatrick,20/10/2011,14.36481,120.90991
558,Lawn Lot,Phase 4,Blk 9,Lot 8,30/11/2022,01/06/2009,Lanny Brewer,23/07/2013,14.3648,120.90991
559,Lawn Lot,Phase 4,Blk 9,Lot 9,30/11/2022,09/05/1994,Vivian Stanton,11/09/1995,14.3648,120.9099
560,Lawn Lot,Phase 4,Blk 9,Lot 10,30/11/2022,03/11/1998,Pat Smith,02/01/2006,14.3648,120.90989
561,Lawn Lot,Phase 4,Blk 9,Lot 11,30/11/2022,06/11/2012,David Chen,30/11/2013,14.36479,120.90989
562,Lawn Lot,Phase 4,Blk 9,Lot 12,30/11/2022,14/12/2000,Lynnette Mclean,15/11/2022,14.36479,120.90988
563,Lawn Lot,Phase 4,Blk 9,Lot 13,30/11/2022,01/05/1997,Vincenzo Flowers,10/09/1998,14.36479,120.90987
564,Lawn Lot,Phase 4,Blk 9,Lot 14,30/11/2022,13/08/2010,Elden Khan,10/11/2016,14.36478,120.90987
565,Lawn Lot,Phase 4,Blk 9,Lot 15,30/11/2022,20/11/2007,Ronnie Wall,02/02/2020,14.36478,120.90986
566,Lawn Lot,Phase 4,Blk 9,Lot 16,30/11/2022,25/10/1993,Deidre Vance,15/04/1997,14.36478,120.90985
567,Lawn Lot,Phase 4,Blk 9,Lot 17,30/11/2022,10/03/2010,Sylvester Campos,11/10/2011,14.36477,120.90985
568,Lawn Lot,Phase 4,Blk 9,Lot 18,30/11/2022,05/12/2005,Cleveland Casey,14/10/2007,14.36477,120.90984
569,Lawn Lot,Phase 4,Blk 9,Lot 19,30/11/2022,17/07/2000,Leanna Norman,09/08/2012,14.36477,120.90983
570,Lawn Lot,Phase 4,Blk 9,Lot 20,30/11/2022,15/04/2016,Wilton Hurley,04/01/2018,14.36476,120.90983
571,Lawn Lot,Phase 4,Blk 9,Lot 21,30/11/2022,06/11/1990,Jefferson Booker,20/05/2015,14.36476,120.90982
572,Lawn Lot,Phase 4,Blk 9,Lot 22,30/11/2022,07/05/1999,Maximo Nolan,12/08/2014,14.36476,120.90981
573,Lawn Lot,Phase 4,Blk 9,Lot 23,30/11/2022,07/08/2003,Henry Ferguson,05/02/2006,14.36475,120.90981
574,Lawn Lot,Phase 4,Blk 9,Lot 24,30/11/2022,29/05/2008,Ericka Contreras,09/11/2014,14.36475,120.9098
575,Lawn Lot,Phase 4,Blk 9,Lot 25,30/11/2022,14/09/1994,Mari Watson,07/06/1999,14.36475,120.90979
576,Lawn Lot,Phase 4,Blk 9,Lot 26,30/11/2022,22/02/2002,Shelby Mcdowell,16/05/2010,14.36474,120.90978
577,Lawn Lot,Phase 4,Blk 9,Lot 27,30/11/2022,05/07/2013,Lorenzo Barajas,08/02/2014,14.36474,120.90977
578,Lawn Lot,Phase 4,Blk 9,Lot 28,30/11/2022,06/09/2020,Raleigh Stafford,07/10/2022,14.36474,120.90976
579,Lawn Lot,Phase 4,Blk 9,Lot 29,30/11/2022,26/11/1996,Beau Mcintyre,06/10/1998,14.36473,120.90975
580,Lawn Lot,Phase 4,Blk 9,Lot 30,30/11/2022,01/01/2011,Shannon Chan,07/05/2017,14.36473,120.90974
581,Lawn Lot,Phase 4,Blk 9,Lot 31,30/11/2022,13/01/2010,Jerald Bauer,26/06/2022,14.36472,120.90973
582,Lawn Lot,Phase 4,Blk 9,Lot 32,30/11/2022,20/08/2016,Paris Gill,09/03/2018,14.36472,120.90972
583,Lawn Lot,Phase 4,Blk 9,Lot 33,30/11/2022,12/09/2013,Lindsey Payne,23/04/2020,14.36471,120.90971
584,Lawn Lot,Phase 4,Blk 9,Lot 34,30/11/2022,22/12/1993,Luciano Mcpherson,04/02/2022,14.36471,120.9097
585,Lawn Lot,Phase 4,Blk 9,Lot 35,30/11/2022,26/06/1993,Frieda Cohen,02/04/2006,14.3647,120.90969
586,Lawn Lot,Phase 4,Blk 9,Lot 36,30/11/2022,14/06/2000,Richard Flores,31/08/2022,14.3647,120.90968
587,Lawn Lot,Phase 4,Blk 9,Lot 37,30/11/2022,05/08/1994,Shirley Dillon,29/08/2015,14.36469,120.90967
588,Lawn Lot,Phase 4,Blk 9,Lot 38,30/11/2022,08/07/2018,Isidro Leonard,24/08/2018,14.36469,120.90966
589,Lawn Lot,Phase 4,Blk 9,Lot 39,30/11/2022,10/11/2005,Bethany Terrell,04/10/2013,14.36468,120.90965
590,Lawn Lot,Phase 4,Blk 9,Lot 40,30/11/2022,16/12/2007,Dean Cervantes,28/05/2022,14.36468,120.90964
591,Lawn Lot,Phase 4,Blk 9,Lot 41,30/11/2022,04/03/2003,Maggie Hendrix,06/11/2019,14.36467,120.90963
592,Lawn Lot,Phase 4,Blk 9,Lot 42,30/11/2022,31/10/2008,Vincent Williams,01/12/2009,14.36467,120.90962
593,Lawn Lot,Phase 4,Blk 9,Lot 43,30/11/2022,18/07/2004,Constance Spence,17/10/2015,14.36466,120.90961
594,Lawn Lot,Phase 4,Blk 9,Lot 44,30/11/2022,31/10/1992,Natalia Esparza,19/01/2001,14.36466,120.9096
595,Lawn Lot,Phase 4,Blk 9,Lot 45,30/11/2022,11/01/2004,Kellie Garza,06/05/2012,14.36465,120.90959
596,Lawn Lot,Phase 4,Blk 9,Lot 46,30/11/2022,20/04/2003,Colton Valdez,14/08/2019,14.36465,120.90958
597,Lawn Lot,Phase 4,Blk 9,Lot 47,30/11/2022,24/05/1995,Franklin Daugherty,24/12/2016,14.36464,120.90957
598,Lawn Lot,Phase 4,Blk 9,Lot 48,30/11/2022,18/01/1992,Bernie Murillo,11/10/1993,14.36464,120.90956
599,Lawn Lot,Phase 4,Blk 9,Lot 49,30/11/2022,08/11/1995,Bradley Hart,01/04/2017,14.36463,120.90955
600,Lawn Lot,Phase 4,Blk 9,Lot 50,30/11/2022,04/12/1993,Joyce Munoz,20/05/2009,14.36462,120.90954
601,Lawn Lot,Phase 4,Blk 8,Lot 1,30/11/2022,20/05/2008,Rod Herman,04/12/2017,14.36479,120.90997
602,Lawn Lot,Phase 4,Blk 8,Lot 2,30/11/2022,11/03/2016,Alvaro Schwartz,30/01/2019,14.36479,120.90996
603,Lawn Lot,Phase 4,Blk 8,Lot 3,30/11/2022,14/08/1994,Eva Mcknight,01/12/2001,14.36478,120.90995
604,Lawn Lot,Phase 4,Blk 8,Lot 4,30/11/2022,06/10/1991,Mac Oneal,27/03/2006,14.36478,120.90994
605,Lawn Lot,Phase 4,Blk 8,Lot 5,30/11/2022,28/02/2003,Francine Gardner,13/02/2004,14.36477,120.90993
606,Lawn Lot,Phase 4,Blk 8,Lot 6,30/11/2022,15/11/1992,Al Casey,11/07/2008,14.36477,120.90992
607,Lawn Lot,Phase 4,Blk 8,Lot 7,30/11/2022,17/06/2013,Vern Marquez,19/08/2017,14.36476,120.90991
608,Lawn Lot,Phase 4,Blk 8,Lot 8,30/11/2022,08/11/1991,Ray Preston,09/03/2003,14.36475,120.9099
609,Lawn Lot,Phase 4,Blk 8,Lot 9,30/11/2022,31/12/1997,Elma Ray,10/03/1998,14.36475,120.90989
610,Lawn Lot,Phase 4,Blk 8,Lot 10,30/11/2022,15/06/2009,Yvette Wise,17/08/2016,14.36474,120.90988
611,Lawn Lot,Phase 4,Blk 8,Lot 11,30/11/2022,17/08/2016,Daren Buckley,05/01/2020,14.36474,120.90987
612,Lawn Lot,Phase 4,Blk 8,Lot 12,30/11/2022,28/04/2018,Waylon Phelps,05/06/2020,14.36474,120.90986
613,Lawn Lot,Phase 4,Blk 8,Lot 13,30/11/2022,08/04/1993,Denny Gamble,17/07/2000,14.36473,120.90985
614,Lawn Lot,Phase 4,Blk 8,Lot 14,30/11/2022,21/07/2007,Morgan Dunn,03/11/2019,14.36473,120.90984
615,Lawn Lot,Phase 4,Blk 8,Lot 15,30/11/2022,23/05/2017,Caleb Mclaughlin,09/06/2021,14.36472,120.90983
616,Lawn Lot,Phase 4,Blk 8,Lot 16,30/11/2022,28/08/1998,Linwood Roberson,08/12/2000,14.36472,120.90982
617,Lawn Lot,Phase 4,Blk 8,Lot 17,30/11/2022,11/01/2014,Caroline Abbott,20/07/2019,14.36471,120.90981
618,Lawn Lot,Phase 4,Blk 8,Lot 18,30/11/2022,02/11/2011,Hyman Gillespie,08/09/2012,14.36471,120.9098
619,Lawn Lot,Phase 4,Blk 8,Lot 19,30/11/2022,04/10/1996,Alphonso Baxter,16/12/2021,14.3647,120.90979
620,Lawn Lot,Phase 4,Blk 8,Lot 20,30/11/2022,14/11/1992,Lon Murphy,06/07/2009,14.3647,120.90978
621,Lawn Lot,Phase 4,Blk 8,Lot 21,30/11/2022,17/10/1993,Ernesto Hardin,08/07/2010,14.3647,120.90977
622,Lawn Lot,Phase 4,Blk 8,Lot 22,30/11/2022,24/08/2003,Lou Jacobson,04/10/2009,14.36469,120.90976
623,Lawn Lot,Phase 4,Blk 8,Lot 23,30/11/2022,17/07/1997,Ned Mendez,05/10/2009,14.36469,120.90975
624,Lawn Lot,Phase 4,Blk 8,Lot 24,30/11/2022,25/05/2002,Boris Kim,22/09/2002,14.36469,120.90974
625,Lawn Lot,Phase 4,Blk 8,Lot 25,30/11/2022,08/02/2017,Georgette Gentry,31/08/2020,14.36468,120.90973
626,Lawn Lot,Phase 4,Blk 8,Lot 26,30/11/2022,22/08/2009,Henrietta Summers,09/10/2020,14.36468,120.90972
627,Lawn Lot,Phase 4,Blk 8,Lot 27,30/11/2022,28/11/1996,Adrian Conrad,11/07/2010,14.36467,120.90971
628,Lawn Lot,Phase 4,Blk 8,Lot 28,30/11/2022,03/12/1998,Felipe Mckay,27/07/2021,14.36467,120.9097
